,name_res,img_link,food_link,favorite_tag,is_quality_mer,address,promotion
64,Trà Sữa Xiên Que Hot & Cold - Gigamall,https://images.foody.vn/res/g92/918240/prof/s280x175/image-7d46374f-210328161040.jpeg,https://shopeefood.vn/ho-chi-minh/tra-sua-xien-que-hot-cold-gigamall,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"Tầng Hầm 1, Tầng B1 Giga Mall, 240 - 242 Phạm Văn Đồng, Thành Phố Thủ Đức, TP. HCM",Giảm món
65,Bobo Farm - Gà Rán - 2 Lý Phục Man,https://images.foody.vn/res/g96/951550/prof/s280x175/file_restaurant_photo_fq7l_16026-7387094e-201014172422.jpg,https://shopeefood.vn/ho-chi-minh/bobo-farm-ga-ran-2-ly-phuc-man,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"2 Đường Lý Phục Man, P. Bình Thuận, Quận 7, TP. HCM",Giảm món
66,Seoul Healthy! - Nguyễn Thái Bình,https://images.foody.vn/res/g120/1191177/prof/s280x175/foody-upload-api-foody-mobile-av-199cb6ea-231107093345.jpeg,https://shopeefood.vn/ho-chi-minh/seoul-healthy-nguyen-thai-binh,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"128 Nguyễn Thái Bình, P. Nguyễn Thái Bình, Quận 1, TP. HCM",Giảm hết 10%
67,"Antonio's - Spaghetti, burger & burrito - Open 24/7 - Nguyễn Gia Trí",https://images.foody.vn/res/g120/1191181/prof/s280x175/image-bb0ea194-231128162330.jpeg,https://shopeefood.vn/ho-chi-minh/antonio-s-spaghetti-burger-burrito-open-24-7-nguyen-gia-tri,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"213/9 Nguyễn Gia Trí, P. 25, Bình Thạnh, TP. HCM",Giảm hết 10%
68,Rebel Chicken - Gà Giòn Nổi Loạn - Đường Nguyễn Sơn,https://images.foody.vn/res/g120/1191227/prof/s280x175/image-4338b563-231128162531.jpeg,https://shopeefood.vn/ho-chi-minh/rebel-chicken-ga-gion-noi-loan-duong-nguyen-son,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"80 Nguyễn Sơn, P. Phú Thọ Hòa, Tân Phú, TP. HCM",Giảm hết 10%
69,Tiệm Cơm ChisnBa - Cơm Rang Zòn - Nguyễn Văn Khối,https://images.foody.vn/res/g120/1191628/prof/s280x175/foody-upload-api-foody-mobile-fo-9cb738e0-231110130831.jpeg,https://shopeefood.vn/ho-chi-minh/tiem-com-chisnba-com-rang-zon-nguyen-van-khoi,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"401/18 Nguyễn Văn Khối, P. 8, Gò Vấp, TP. HCM",Giảm hết 15%
70,Bông Cà Phê - Đường số 47,https://images.foody.vn/res/g120/1191566/prof/s280x175/foody-upload-api-foody-mobile-fo-733c23e8-231110093354.jpeg,https://shopeefood.vn/ho-chi-minh/bong-ca-phe-duong-so-47,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"51 Đường số 47, P. Thảo Điền, Thành Phố Thủ Đức, TP. HCM",Giảm hết 10%
71,Bao Bae - Crazy A Pao You - Đường số 47,https://images.foody.vn/res/g120/1191564/prof/s280x175/foody-upload-api-foody-mobile-im-0551c0ba-231110092658.jpeg,https://shopeefood.vn/ho-chi-minh/bao-bae-crazy-a-pao-you-duong-so-47,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"51 Đường số 47, P. Thảo Điền, Thành Phố Thủ Đức, TP. HCM",Giảm hết 10%
72,Drip Cup - Đường số 47,https://images.foody.vn/res/g120/1191567/prof/s280x175/foody-upload-api-foody-mobile-fo-33449062-231110094824.jpeg,https://shopeefood.vn/ho-chi-minh/drip-cup-duong-so-47,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"51 Đường số 47, P. Thảo Điền, Thành Phố Thủ Đức, TP. HCM",Giảm hết 10%
73,Snack Station - Trạm Ăn Vặt Sài Gòn - Đường số 47,https://images.foody.vn/res/g120/1191577/prof/s280x175/foody-upload-api-foody-mobile-fo-e2bbb20b-231110101236.jpeg,https://shopeefood.vn/ho-chi-minh/snack-station-tram-an-vat-sai-gon-duong-so-47,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"51 Đường số 47, P. Thảo Điền, Thành Phố Thủ Đức, TP. HCM",Giảm hết 10%
74,Bánh Bao Thúy Đỗ - Lê Văn Sỹ,https://images.foody.vn/res/g119/1180072/prof/s280x175/foody-upload-api-foody-mobile-co-f0014177-230807124614.jpg,https://shopeefood.vn/ho-chi-minh/banh-bao-thuy-do-le-van-sy,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"57 Lê Văn Sỹ, P. 13, Phú Nhuận, TP. HCM",Giảm món
75,Sủi Cảo Ngọc Ý - Hà Tôn Quyền,https://images.foody.vn/res/g2/10234/prof/s280x175/foody-upload-api-foody-mobile-im-7fa8f506-220309130710.jpg,https://shopeefood.vn/ho-chi-minh/sui-cao-ngoc-y,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"187 Hà Tôn Quyền, P. 4, Quận 11, TP. HCM",Giảm món
76,Chân Gà Sốt Thái - Mr.Bon - Lê Bình,https://images.foody.vn/res/g111/1109418/prof/s280x175/file_restaurant_photo_kbpn_16570-03c66d5d-220706104018.jpg,https://shopeefood.vn/ho-chi-minh/chan-ga-sot-thai-mr-bon-le-binh,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"100 Lê Bình, P. 4, Tân Bình, TP. HCM",Giảm món
77,GUTA CAFE - 41 Trần Cao Vân,https://images.foody.vn/res/g65/649610/prof/s280x175/foody-upload-api-foody-mobile-an-651f002b-231106123928.jpeg,https://shopeefood.vn/ho-chi-minh/guta-cafe-41-tran-cao-van,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"41 - 43 Trần Cao Vân, P. 6, Quận 3, TP. HCM",Giảm món
78,Domino’s Pizza - Trần Quang Khải,https://images.foody.vn/res/g89/886330/prof/s280x175/image-3ac2ac7f-221208141858.jpeg,https://shopeefood.vn/ho-chi-minh/domino-s-pizza-tran-quang-khai,,,"71Bis Trần Quang Khải, P. Tân Định, Quận 1, TP. HCM",Giảm món
79,Ẩm thực Thai Lan - Món Thái - Thai Market Restaurant - 95 Cao Thắng,https://images.foody.vn/res/g113/1120301/prof/s280x175/image-a5241c10-230622141536.jpeg,https://shopeefood.vn/ho-chi-minh/am-thuc-thai-lan-mon-thai-thai-market-restaurant-95-cao-thang,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"95 Cao Thắng, P. 3, Quận 3, TP. HCM",ÉP THƠM 1K
80,Cheese Coffee – Công Trường Lam Sơn,https://images.foody.vn/res/g109/1081945/prof/s280x175/image-155dde43-231116114930.jpg,https://shopeefood.vn/ho-chi-minh/cheese-coffee-cong-truong-lam-son,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"9 Công Trường Lam Sơn, P. Bến Nghé, Quận 1, TP. HCM",Giảm món
81,GS25 - Cửa Hàng Tiện Lợi - VN0021 - Bà Hạt,https://images.foody.vn/res/g72/719499/prof/s280x175/image-d2bfa5d6-220919183424.jpg,https://shopeefood.vn/ho-chi-minh/gs25-cua-hang-tien-loi-vn0021-ba-hat,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"Tầng Trệt, 172 Bà Hạt, P. 9, Quận 10, TP. HCM",Giảm món
82,Baoz Dimsum Restaurant - The Garden Mall,https://images.foody.vn/res/g119/1181137/prof/s280x175/foody-upload-api-foody-mobile-fi-52cdf1a2-230814151451.jpeg,https://shopeefood.vn/ho-chi-minh/baoz-dimsum-restaurant-the-garden-mall,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"Tòa nhà The Garden Mall, 190 Hồng Bàng, P. 12, Quận 5, TP. HCM",Giảm giá 40%
83,Cơm Gà Gáy Sớm - Đường Số 10,https://images.foody.vn/res/g114/1132735/prof/s280x175/foody-upload-api-foody-mobile-hi-8f8006ac-220407080540.jpeg,https://shopeefood.vn/ho-chi-minh/com-ga-gay-som-duong-so-10,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"11 Đường Số 10, Cư Xá Rađa, P. 13, Quận 11, TP. HCM",Giảm món
84,Hương Đình - Cơm Gà Quay & Heo Quay Xá Xíu - Vành Đai Trong,https://images.foody.vn/res/g100007/1000065267/prof/s280x175/foody-upload-api-foody-mobile-ca-dcfbde37-230505091217.jpg,https://shopeefood.vn/ho-chi-minh/huong-dinh-com-ga-quay-heo-quay-xa-xiu-vanh-dai-trong,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"405 Vành Đai Trong, P. Bình Trị Đông B, Bình Tân, TP. HCM",Giảm món
85,Cháo Ếch Singapore - Lê Sao - Shop Online,https://images.foody.vn/res/g95/949986/prof/s280x175/foody-upload-api-foody-mobile-1-190822144518.jpg,https://shopeefood.vn/ho-chi-minh/chao-ech-singapore-le-sao-shop-online,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"136 Lê Sao, P. Phú Thạnh, Tân Phú, TP. HCM",Giảm món
86,Cơm Tấm 31 - Đồng Đen,https://images.foody.vn/res/g86/859866/prof/s280x175/image-7be4ea8d-200908105702.jpeg,https://shopeefood.vn/ho-chi-minh/quan-an-com-tam-31-dong-den,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"31 Đồng Đen, P. 12, Tân Bình, TP. HCM",Giảm món
87,Bún Đậu Mẹt Gánh - Nguyễn Văn Đậu,https://images.foody.vn/res/g106/1055648/prof/s280x175/foody-upload-api-foody-mobile-bundau-201113175908.jpg,https://shopeefood.vn/ho-chi-minh/bun-dau-met-ganh-nguyen-van-dau,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"274 Nguyễn Văn Đậu, P. 11, Bình Thạnh, TP. HCM",Giảm món
88,Bún Chả Hà Nội Tiểu Bảo - Bàn Cờ,https://images.foody.vn/res/g116/1157020/prof/s280x175/foody-upload-api-foody-mobile-96-14784f1b-221208190319.jpg,https://shopeefood.vn/ho-chi-minh/bun-cha-ha-noi-tieu-bao-ban-co,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"146/2 Bàn Cờ, P. 3, Quận 3, TP. HCM",Giảm món
89,Huy Mập - Mì Trộn Sa Tế - Huỳnh Mẫn Đạt,https://images.foody.vn/res/g119/1186967/prof/s280x175/foody-upload-api-foody-mobile-co-1093f8ae-231020121759.jpeg,https://shopeefood.vn/ho-chi-minh/huy-map-mi-tron-sa-te-huynh-man-dat,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"48 Huỳnh Mẫn Đạt, P. 2, Quận 5, TP. HCM",Giảm món
90,Sushi Cool - Tạ Quang Bửu,https://images.foody.vn/res/g95/943814/prof/s280x175/file_restaurant_photo_4qpe_16329-f18273fe-210929143345.jpeg,https://shopeefood.vn/ho-chi-minh/sushi-cool-ta-quang-buu,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"797 Tạ Quang Bửu, P. 5, Quận 8, TP. HCM",Giảm món
91,Cô Tín - Bún Thịt Nướng & Cơm Tấm - Hoa Sữa,https://images.foody.vn/res/g117/1166124/prof/s280x175/foody-upload-api-foody-mobile-im-29f47588-230329142839.jpeg,https://shopeefood.vn/ho-chi-minh/co-tin-bun-thit-nuong-com-tam-hoa-sua,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"6 Hoa Sữa, P. 7, Phú Nhuận, TP. HCM",Giảm món
92,Bún Bò Cậu Hai,https://images.foody.vn/res/g106/1054903/prof/s280x175/file_restaurant_photo_snfk_16121-6161151a-210201083224.jpg,https://shopeefood.vn/ho-chi-minh/bun-bo-cau-hai,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"173/45/75 Khuông Việt, P. Phú Trung, Tân Phú, TP. HCM",Giảm món
93,Cô Út - Hủ Tiếu Nam Vang - Khuông Việt,https://images.foody.vn/res/g112/1114271/prof/s280x175/foody-upload-api-foody-mobile-2--dafed73d-211103091603.jpeg,https://shopeefood.vn/ho-chi-minh/co-ut-hu-tieu-nam-vang-khuong-viet,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"173/45 Khuông Việt, P. Phú Trung, Tân Phú, TP. HCM",Giảm món
94,Cháo Sườn Ngọc Bích - Nguyễn Hồng Đào,https://images.foody.vn/res/g86/855386/prof/s280x175/file_restaurant_photo_2vpb_16351-36e3f04a-211025023106.jpeg,https://shopeefood.vn/ho-chi-minh/chao-suon-ngoc-bich-nguyen-hong-dao,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"91/14 Nguyễn Hồng Đào, P. 14, Tân Bình, TP. HCM",Giảm món
95,Phở Bò Đan Phượng - Cư Xá Vĩnh Hội,https://images.foody.vn/res/g108/1079641/prof/s280x175/foody-upload-api-foody-mobile-ca-007eecda-220525175933.jpeg,https://shopeefood.vn/ho-chi-minh/pho-bo-dan-phuong-cu-xa-vinh-hoi,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"46 Lô I Cư Xá Vĩnh Hội, P. 6, Quận 4, TP. HCM",Giảm món
96,Bún Bò Huế Ngự Bình - Đồng Đen,https://images.foody.vn/res/g2/14136/prof/s280x175/foody-mobile-bun-bo-hue-ngu-binh--589-635931634941686483.jpg,https://shopeefood.vn/ho-chi-minh/ngu-binh-tan-binh,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"33 Đồng Đen, P. 12, Tân Bình, TP. HCM",Giảm món
97,Cháo Lòng Miền Tây - Lê Văn Lương,https://images.foody.vn/res/g75/749873/prof/s280x175/foody-upload-api-foody-mobile-6-201116112027.jpg,https://shopeefood.vn/ho-chi-minh/chao-long-mien-tay-le-van-luong,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"121 Lê Văn Lương, P. Tân Kiểng, Quận 7, TP. HCM",Giảm món
98,Hẻm Fast Food - Món Hàn Quốc - Nguyễn Cư Trinh,https://images.foody.vn/res/g87/865580/prof/s280x175/foody-upload-api-foody-mobile-hem-avt-jpg-181221102243.jpg,https://shopeefood.vn/ho-chi-minh/hem-fast-food-mon-han-quoc-nguyen-cu-trinh,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"75 Nguyễn Cư Trinh, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",Giảm món
99,Vĩnh Tâm - Cơm Xá Xíu,https://images.foody.vn/res/g74/732158/prof/s280x175/image-4bafea76-200910114135.jpeg,https://shopeefood.vn/ho-chi-minh/vinh-tam-com-xa-xiu,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"649 Trần Xuân Soạn , Quận 7, TP. HCM",Giảm món
100,Gà Rán Oppa Chicken,https://images.foody.vn/res/g100004/1000038677/prof/s280x175/file_restaurant_photo_wr2f_16383-70c60042-211201170422.jpeg,https://shopeefood.vn/ho-chi-minh/ga-ran-oppa-chicken,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"275/1A Chu Văn An, P. 12, Bình Thạnh, TP. HCM",Giảm món
101,Quán 282 - Nui Xào Bò,https://images.foody.vn/res/g104/1035012/prof/s280x175/foody-upload-api-foody-mobile-maxresdefault-200708135413.jpg,https://shopeefood.vn/ho-chi-minh/quan-282-nui-xao-bo,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"5/39 Diên Hồng Mới (Đi Thông Bờ Kè Trường Sa), P. 1, Bình Thạnh, TP. HCM",Giảm món
102,Ni Mập - Cơm Tấm & Cơm Văn Phòng,https://images.foody.vn/res/g96/952092/prof/s280x175/file_restaurant_photo_unpk_16685-4dd83bf3-221115185849.jpg,https://shopeefood.vn/ho-chi-minh/ni-map-com-tam-com-van-phong,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"102 Hoà Hưng, P. 13, Quận 10, TP. HCM",Giảm món
103,Cơm Chay Vạn Duyên,https://images.foody.vn/res/g99/980213/prof/s280x175/image-0eb0aa2d-200910114148.jpeg,https://shopeefood.vn/ho-chi-minh/com-chay-van-duyen,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"68 Đường Số 27, P. Sơn Kỳ, Tân Phú, TP. HCM",Giảm món
104,Bánh Ướt Lòng Gà Đà Lạt - Chính Gốc - Đường Số 4,https://images.foody.vn/res/g117/1166762/prof/s280x175/foody-upload-api-foody-mobile-av-4e0c0cf9-230406142028.jpeg,https://shopeefood.vn/ho-chi-minh/banh-uot-long-ga-da-lat-chinh-goc-duong-so-4,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"29/5 Đường Số 4, Khu Phố 2, P. Hiệp Bình Chánh, Thành Phố Thủ Đức, TP. HCM",Giảm món
105,Mì Cay Shin - Tân Quý,https://images.foody.vn/res/g76/752439/prof/s280x175/image-8473d62e-200908105702.jpeg,https://shopeefood.vn/ho-chi-minh/mi-cay-shin-tan-quy,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"48B Tân Quý, P. Tân Quý, Tân Phú, TP. HCM",Giảm món
106,Sủi Cảo Ngọc Đăng - Đoàn Văn Bơ,https://images.foody.vn/res/g116/1158562/prof/s280x175/foody-upload-api-foody-mobile-96-9abacffb-221216112150.jpg,https://shopeefood.vn/ho-chi-minh/sui-cao-ngoc-dang-doan-van-bo,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"555 Lô S, Đoàn Văn Bơ, P. 9, Quận 4, TP. HCM",Giảm món
107,Cơm Tấm Bún Thịt Nướng Hoàng Nam - Hoa Sữa,https://images.foody.vn/res/g114/1139756/prof/s280x175/foody-upload-api-foody-mobile-16-4b4657b2-220610094627.jpeg,https://shopeefood.vn/ho-chi-minh/com-tam-bun-thit-nuong-hoang-nam-hoa-sua,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"47 Hoa Sữa, P. 7, Phú Nhuận, TP. HCM",Giảm món
108,Bonchon Chicken - Nam Sài Gòn Residences,https://images.foody.vn/res/g112/1117219/prof/s280x175/image-f0004fc9-230116113340.jpeg,https://shopeefood.vn/ho-chi-minh/bonchon-chicken-nam-sai-gon-residences,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"Căn Cửa Hàng Số B0.04 (Tầng Có Căn Hộ) 1,2 Thuộc Nhà Chung Cư Nam Sài Gòn Residences, X. Phước Kiển, Nhà Bè, TP. HCM",Giảm món
109,Cơm Tấm Trúc Thủy,https://images.foody.vn/res/g76/757143/prof/s280x175/foody-upload-api-foody-mobile-36674966_20876934914-180707153310.jpg,https://shopeefood.vn/ho-chi-minh/com-tam-truc-thuy,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"333 Nguyễn Hữu Thọ, P. Tân Hưng, Quận 7, TP. HCM",Giảm món
110,Súp Cua Nâu - Soup Cua - Xô Viết Nghệ Tĩnh,https://images.foody.vn/res/g100003/1000025483/prof/s280x175/file_restaurant_photo_6pm4_16217-adccb937-210523133416.jpg,https://shopeefood.vn/ho-chi-minh/sup-cua-nau-soup-cua-xo-viet-nghe-tinh,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"195/61 Xô Viết Nghệ Tĩnh, P. 17, Bình Thạnh, TP. HCM",Giảm món
111,"Chick And Cheese - Gà Cay Phô Mai, Gà Rán Hàn Quốc & Tokbokki - Âu Cơ",https://images.foody.vn/res/g117/1166730/prof/s280x175/foody-upload-api-foody-mobile-fo-44ae328b-230406121320.jpeg,https://shopeefood.vn/ho-chi-minh/chick-and-cheese-ga-cay-pho-mai-ga-ran-han-quoc-tokbokki-au-co,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"78 Âu Cơ, P9, Tân Bình, TP. HCM",Giảm món
112,Hằng Ù - Chân Gà Rút Xương Ngâm Sả Tắc - Shop Online - Lê Thị Hồng,https://images.foody.vn/res/g93/921963/prof/s280x175/foody-upload-api-foody-mobile-5-190531101349.jpg,https://shopeefood.vn/ho-chi-minh/hang-u-chan-ga-rut-xuong-ngam-sa-tac-shop-online,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"28/25 Lê Thị Hồng, Gò Vấp, TP. HCM",Giảm món
113,Nhà Bún Đậu - Bún Đậu Mắm Tôm Hà Nội - Nguyễn Văn Luông,https://images.foody.vn/res/g114/1138055/prof/s280x175/foody-upload-api-foody-mobile-fo-2c20459a-220525151147.jpeg,https://shopeefood.vn/ho-chi-minh/nha-bun-dau-bun-dau-mam-tom-ha-noi-nguyen-van-luong,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"368A Nguyễn Văn Luông, P. 12, Quận 6, TP. HCM",Giảm món
114,"Gà Delichi - Gà Nướng Muối Ớt, Gà Lên Mâm & Gà Bó Xôi - Nguyễn Chí Thanh",https://images.foody.vn/res/g120/1190265/prof/s280x175/foody-upload-api-foody-mobile-fo-ccdcc675-231028101130.jpeg,https://shopeefood.vn/ho-chi-minh/ga-delichi-ga-nuong-muoi-ot-ga-len-mam-ga-bo-xoi-nguyen-chi-thanh,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"29 Nguyễn Chí Thanh, P.16, Quận 11, TP. HCM",Giảm món
115,Hachi - Mì Cay 7 Cấp Độ Hàn Quốc - An Dương Vương,,https://shopeefood.vn/ho-chi-minh/hachi-mi-cay-7-cap-do-han-quoc-an-duong-vuong,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"378 An Dương Vương, P. 4, Quận 5, TP. HCM",Giảm món
116,Cơm Văn Phòng Libbi - Bàu Cát 1,,https://shopeefood.vn/ho-chi-minh/com-van-phong-libbi-bau-cat-1,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"Tầng 1, 168/4 Bàu Cát 1, P. 12, Tân Bình, TP. HCM",Giảm món
